url,name,bike,brand,model,Trim / Edition,Year of Manufacture,Condition,Engine capacity,Kilometers run,price
https://bikroy.com/en/ad/yamaha-fzs-v1-2011-for-sale-dhaka-43,Yamaha FZS V1 2011,Motorcycle,Yamaha,FZS,V1,2011,Used,153 cc,"31,000 km","Tk 125,000"
https://bikroy.com/en/ad/bajaj-pulsar-2017-2017-for-sale-dhaka-8,Bajaj Pulsar . 2017,Motorcycle,Bajaj,Pulsar,.,2017,Used,150 cc,"54,000 km","Tk 110,000"
https://bikroy.com/en/ad/bajaj-pulsar-kompaani-gnj-2017-for-sale-chattogram-division,Bajaj Pulsar bike 2017,Motorcycle,Bajaj,Pulsar,bike,2017,Used,150 cc,"40,000 km","Tk 100,000"
https://bikroy.com/en/ad/bajaj-avenger-150-street-fresh-2019-for-sale-rajshahi-division,Bajaj Avenger 150 Street Fresh 2019,Motorcycle,Bajaj,Avenger 150 Street,Fresh,2019,Used,150 cc,"37,000 km","Tk 160,000"
https://bikroy.com/en/ad/tvs-apache-rtr-1-2013-for-sale-dhaka-division-1,TVS Apache RTR . 2013,Motorcycle,TVS,Apache RTR,.,2013,Used,160 cc,"44,000 km","Tk 90,000"
https://bikroy.com/en/ad/hero-splendor-2005-for-sale-mymensingh-5,Hero Splendor 2005,Motorcycle,Hero,Splendor,.,2005,Used,100 cc,"50,000 km","Tk 50,000"
https://bikroy.com/en/ad/tvs-apache-rtr-150-2015-for-sale-rajshahi-5,TVS Apache RTR . 2015,Motorcycle,TVS,Apache RTR,.,2015,Used,150 cc,"42,000 km","Tk 90,000"
https://bikroy.com/en/ad/lifan-kpr-2018-for-sale-dhaka-division-7,Lifan KPR 2018,Motorcycle,Lifan,KPR,2018,2018,Used,165 cc,"26,000 km","Tk 110,000"
https://bikroy.com/en/ad/bajaj-pulsar-ug4-2018-for-sale-chattogram-1,Bajaj Pulsar ug4 2018,Motorcycle,Bajaj,Pulsar,ug4,2018,Used,150 cc,"28,000 km","Tk 95,000"
https://bikroy.com/en/ad/yamaha-fz-khubi-bhaalo-2012-for-sale-dhaka-division,Yamaha FZ খুবি ভালো 2012,Motorcycle,Yamaha,FZ,খুবি ভালো,2012,Used,150 cc,"25,000 km","Tk 98,000"
https://bikroy.com/en/ad/bajaj-pulsar-2021-for-sale-khulna-division-29,Bajaj Pulsar 2021,Motorcycle,Bajaj,Pulsar,.,2021,Used,150 cc,"18,500 km","Tk 170,000"
https://bikroy.com/en/ad/runner-turbo-125-2018-for-sale-dhaka-589,Runner Turbo 125 2018,Motorcycle,Runner,Turbo 125,.,2018,Used,125 cc,"32,000 km","Tk 75,000"
https://bikroy.com/en/ad/bajaj-pulsar-dd-2019-for-sale-dhaka-281,Bajaj Pulsar DD 2019,Motorcycle,Bajaj,Pulsar,DD,2019,Used,150 cc,"12,000 km","Tk 171,000"
https://bikroy.com/en/ad/suzuki-gsx-2020-for-sale-dhaka-68,Suzuki GSX 2020,Motorcycle,Suzuki,GSX,.,2020,Used,150 cc,"3,600 km","Tk 320,000"
https://bikroy.com/en/ad/bajaj-discover-motor-saikal-t-valo-2021-for-sale-rajshahi-division,Bajaj Discover . 2017,Motorcycle,Bajaj,Discover,.,2017,Used,100 cc,"20,000 km","Tk 90,000"
https://bikroy.com/en/ad/bajaj-discover-2013-2012-for-sale-rajshahi-division,Bajaj Discover . 2012,Motorcycle,Bajaj,Discover,.,2012,Used,125 cc,"50,000 km","Tk 110,000"
https://bikroy.com/en/ad/bajaj-discover-110-cbs-2020-for-sale-dhaka-1,Bajaj Discover 110 cbs 2020,Motorcycle,Bajaj,Discover,Discover 110 cbs,2020,Used,110 cc,"8,300 km","Tk 103,000"
https://bikroy.com/en/ad/tvs-stryker-2019-for-sale-dhaka-541,TVS Stryker 2019,Motorcycle,TVS,Stryker,2019,2019,Used,125 cc,"16,812 km","Tk 85,000"
https://bikroy.com/en/ad/tvs-apache-rtr-bhaalo-2019-for-sale-mymensingh-2,TVS Apache RTR ভালো 2019,Motorcycle,TVS,Apache RTR,ভালো,2019,Used,150 cc,"24,000 km","Tk 98,000"
https://bikroy.com/en/ad/tvs-metro-2015-for-sale-barishal-13,TVS Metro 2015,Motorcycle,TVS,Metro,2015,2015,Used,100 cc,"53,000 km","Tk 50,000"
https://bikroy.com/en/ad/akij-rks-2021-for-sale-chattogram-division,Keeway RKS bike 2021,Motorcycle,Keeway,RKS,bike,2021,Used,100 cc,"3,000 km","Tk 90,000"
https://bikroy.com/en/ad/bajaj-v15-2017-for-sale-rangpur-6,Bajaj V15 bike 2017,Motorcycle,Bajaj,V15,bike,2017,Used,150 cc,"33,388 km","Tk 110,000"
https://bikroy.com/en/ad/suzuki-gixxer-2018-for-sale-dhaka-919,Suzuki Gixxer 2018,Motorcycle,Suzuki,Gixxer,.,2018,Used,155 cc,"16,500 km","Tk 170,000"
https://bikroy.com/en/ad/beetle-bolt-alligator-v-2-eligator-v2-2020-for-sale-dhaka,Beetle Bolt Alligator V-2 bike 2020,Motorcycle,Beetle Bolt,Alligator V-2,bike,2020,Used,150 cc,"15,000 km","Tk 130,000"
https://bikroy.com/en/ad/tvs-stryker-1-2021-for-sale-dhaka-3,TVS Stryker bike 2021,Motorcycle,TVS,Stryker,bike,2021,Used,125 cc,"6,500 km","Tk 100,000"
https://bikroy.com/en/ad/yamaha-gladiator-2008-for-sale-dhaka-4,Yamaha gladiator 2008,Motorcycle,Yamaha,Other Model,gladiator,2008,Used,125 cc,"19,700 km","Tk 50,000"
https://bikroy.com/en/ad/yamaha-x-max-r15-v3-2021-for-sale-dhaka-division,Yamaha X Max R15 V3 2021,Motorcycle,Yamaha,X Max R15,R15 V3,2021,Used,155 cc,"15,000 km","Tk 385,000"
https://bikroy.com/en/ad/tvs-rtr4v-abs-2021-for-sale-barishal-division-1,TVS Apache RTR 4v ABS. 2021,Motorcycle,TVS,Apache RTR,4v ABS.,2021,Used,160 cc,"3,450 km","Tk 170,000"
https://bikroy.com/en/ad/hero-cbz-xtrem-2015-er-model-for-sale-khulna,Hero CBZ Xtrem ER model 2015,Motorcycle,Hero,CBZ Xtrem,ER model,2015,Used,150 cc,"40,000 km","Tk 100,000"
https://bikroy.com/en/ad/hero-glamour-hiro-glemaar-2016-for-sale-chattogram,Hero Glamour . 2016,Motorcycle,Hero,Glamour,.,2016,Used,125 cc,"32,000 km","Tk 65,000"
https://bikroy.com/en/ad/honda-trigger-2016-for-sale-dhaka-188,Honda Trigger 2016,Motorcycle,Honda,Trigger,.,2016,Used,150 cc,"35,000 km","Tk 132,000"
https://bikroy.com/en/ad/bajaj-pulsar-2yy-2015-for-sale-barishal-division,Bajaj Pulsar . 2015,Motorcycle,Bajaj,Pulsar,.,2015,Used,150 cc,"40,000 km","Tk 125,000"
https://bikroy.com/en/ad/freedom-royal-es-2016-for-sale-khulna,Freedom Royal Es 2016,Motorcycle,Freedom,Other Model,Royal Es,2016,Used,100 cc,"12,000 km","Tk 19,000"
https://bikroy.com/en/ad/bajaj-pulsar-ns-160-cc-abs-2021-for-sale-dhaka-division-1,Bajaj Pulsar NS 160 CC ABS 2021,Motorcycle,Bajaj,Pulsar,NS 160 CC ABS,2021,Used,160 cc,"1,200 km","Tk 210,000"
https://bikroy.com/en/ad/emma-hs-old-2017-for-sale-mymensingh,Emma HS Old 2017,Motorcycle,Emma,HS,Old,2017,Used,100 cc,"6,128 km","Tk 23,000"
https://bikroy.com/en/ad/roadmaster-rapido-1st-2017-for-sale-khulna-division,Roadmaster Rapido 1st 2017,Motorcycle,Roadmaster,Rapido,1st,2017,Used,150 cc,"25,000 km","Tk 70,000"
https://bikroy.com/en/ad/hero-hunk-sd-2020-for-sale-khulna-11,Hero Hunk sd 2020,Motorcycle,Hero,Hunk,sd,2020,Used,150 cc,"15,000 km","Tk 110,000"
https://bikroy.com/en/ad/linkn-2020-for-sale-sylhet-division-1,লিন্কন mmotorbike 2020,Motorcycle,Other brand,Other model,লিন্কন mmotorbike,2020,Used,125 cc,"1,000 km","Tk 35,000"
https://bikroy.com/en/ad/bajaj-pulsar-adition-2013-for-sale-barishal-division,Bajaj Pulsar Adition 2013,Motorcycle,Bajaj,Pulsar,Adition,2013,Used,150 cc,"40,000 km","Tk 115,000"
https://bikroy.com/en/ad/hero-cbz-xtrem-2014-for-sale-dhaka-111,Hero CBZ Xtrem . 2014,Motorcycle,Hero,CBZ Xtrem,.,2014,Used,150 cc,"21,000 km","Tk 85,000"
https://bikroy.com/en/ad/hero-hunk-2020-for-sale-khulna-63,Hero Hunk 2020,Motorcycle,Hero,Hunk,.,2020,Used,150 cc,"29,000 km","Tk 125,000"
https://bikroy.com/en/ad/used-250-cc-atv-bike-2020-for-sale-chattogram-1,Used 250 CC ATV Bike 2020,Motorcycle,Other brand,Other model,Used 250 CC ATV Bike,2020,Used,250 cc,"1,000 km","Tk 149,900"
https://bikroy.com/en/ad/tvs-metro-2018-for-sale-dhaka-division-102,TVS Metro . 2018,Motorcycle,TVS,Metro,.,2018,Used,110 cc,"18,000 km","Tk 65,000"
https://bikroy.com/en/ad/suzuki-gsx-rdualabson-testn-2021-for-sale-dhaka,Suzuki GSX R.DUAL.ABS(ON-TEST)N 2021,Motorcycle,Suzuki,GSX,R.DUAL.ABS(ON-TEST)N,2021,Used,150 cc,"1,358 km","Tk 356,000"
https://bikroy.com/en/ad/tvs-apache-rtr-2016-for-sale-khulna-277,TVS Apache RTR motorbike 2016,Motorcycle,TVS,Apache RTR,motorbike,2016,Used,150 cc,"50,000 km","Tk 120,000"
https://bikroy.com/en/ad/suzuki-gixxer-2018-for-sale-dhaka-928,Suzuki Gixxer . 2018,Motorcycle,Suzuki,Gixxer,.,2018,Used,153 cc,"17,989 km","Tk 152,000"
https://bikroy.com/en/ad/yamaha-fzs-full-fresh-bike-2014-for-sale-khulna-division,Yamaha FZS . 2014,Motorcycle,Yamaha,FZS,.,2014,Used,150 cc,"45,620 km","Tk 120,000"
https://bikroy.com/en/ad/yamaha-fz-fi-dd-2019-for-sale-chattogram,Yamaha FZ fi dd 2019,Motorcycle,Yamaha,FZ,fi dd,2019,Used,155 cc,"11,000 km","Tk 185,000"
https://bikroy.com/en/ad/bajaj-pulsar-dd-sohaa-mttrs-2019-for-sale-dhaka-division-1,Bajaj Pulsar DD সোহা মটরস 2019,Motorcycle,Bajaj,Pulsar,DD সোহা মটরস,2019,Used,150 cc,"8,500 km","Tk 134,000"
https://bikroy.com/en/ad/tvs-apache-rtr-4v-2020-2021-for-sale-khulna,TVS Apache RTR 4v 2021,Motorcycle,TVS,Apache RTR,4v,2021,Used,160 cc,"12,000 km","Tk 150,000"
https://bikroy.com/en/ad/tvs-apache-rtr-4v-sohaa-mttrs-2020-for-sale-dhaka-division-7,TVS Apache RTR 4V সোহা মটরস 2020,Motorcycle,TVS,Apache RTR,4V সোহা মটরস,2020,Used,160 cc,"4,100 km","Tk 142,000"
https://bikroy.com/en/ad/honchon-2008-for-sale-dhaka-division,Honchon 125 2008,Motorcycle,Other brand,Other model,Honchon 125,2008,Used,125 cc,"10,000 km","Tk 28,000"
https://bikroy.com/en/ad/yamaha-fzs-v2-2019-for-sale-chattogram-division-8,Yamaha FZS v2 2019,Motorcycle,Yamaha,FZS,v2,2019,Used,150 cc,10 km,"Tk 180,000"
https://bikroy.com/en/ad/suzuki-sf-2019-for-sale-dhaka,Suzuki SF 2019,Motorcycle,Suzuki,Other Model,SF,2019,Used,155 cc,"9,000 km","Tk 190,000"
https://bikroy.com/en/ad/yamaha-fzs-v3-bs6-red-2020-for-sale-chattogram,Yamaha FZS v3 Bs6 Red 2020,Motorcycle,Yamaha,FZS,Fzs v3 Bs6 Red,2020,Used,150 cc,"9,000 km","Tk 225,000"
https://bikroy.com/en/ad/runner-turbo-125-2019-for-sale-dhaka-division-34,Runner Turbo 125 2019,Motorcycle,Runner,Turbo 125,2019,2019,Used,125 cc,"22,000 km","Tk 55,000"
https://bikroy.com/en/ad/hero-passion-black-and-red-2009-for-sale-chattogram-1,Hero Passion black & red 2009,Motorcycle,Hero,Passion,black & red,2009,Used,100 cc,"28,000 km","Tk 43,000"
https://bikroy.com/en/ad/hero-splendor-10-2010-for-sale-dhaka-1,Hero Splendor 10 2010,Motorcycle,Hero,Splendor,10,2010,Used,100 cc,"32,135 km","Tk 55,000"
https://bikroy.com/en/ad/honda-shine-2021-for-sale-rajshahi-2,Honda Shine 2021,Motorcycle,Honda,Shine,.,2021,Used,125 cc,"6,000 km","Tk 115,000"
https://bikroy.com/en/ad/hero-splendor-2015-for-sale-khulna-division-6,Hero Splendor . 2015,Motorcycle,Hero,Splendor,.,2015,Used,100 cc,"25,500 km","Tk 55,500"
https://bikroy.com/en/ad/hero-ignitor-2018-for-sale-sylhet-106,Hero Ignitor 2018,Motorcycle,Hero,Ignitor,2018,2018,Used,125 cc,"40,000 km","Tk 90,000"
https://bikroy.com/en/ad/bajaj-pulsar-2012-for-sale-chattogram-division-139,Bajaj Pulsar 2012,Motorcycle,Bajaj,Pulsar,.,2012,Used,150 cc,"40,000 km","Tk 65,000"
https://bikroy.com/en/ad/yamaha-fazer-v2-latest-2018-for-sale-dhaka,Yamaha Fazer V2 latest 2018,Motorcycle,Yamaha,Fazer,V2 latest,2018,Used,149 cc,"19,100 km","Tk 220,000"
https://bikroy.com/en/ad/tvs-flame-2018-for-sale-dhaka-3,TVS Flame 2018,Motorcycle,TVS,Flame,.,2018,Used,125 cc,"23,000 km","Tk 90,000"
https://bikroy.com/en/ad/hero-hunk-2018-2021-for-sale-dhaka,Hero Hunk . 2018,Motorcycle,Hero,Hunk,.,2018,Used,150 cc,"25,000 km","Tk 104,000"
https://bikroy.com/en/ad/bajaj-discover-fast-party-2010-for-sale-chattogram,Bajaj Discover fast party 2010,Motorcycle,Bajaj,Discover,fast party,2010,Used,135 cc,"13,000 km","Tk 95,000"
https://bikroy.com/en/ad/bajaj-pulsar-2008-for-sale-chattogram-98,Bajaj Pulsar . 2008,Motorcycle,Bajaj,Pulsar,.,2008,Used,150 cc,"10,000 km","Tk 49,999"
https://bikroy.com/en/ad/honda-trigger-cv-2018-for-sale-dhaka,Honda Trigger CV 2018,Motorcycle,Honda,Trigger,CV Trigger,2018,Used,150 cc,"26,567 km","Tk 110,000"
